entity_name,longitude,latitude,bin_centre,number_samples,tree_cover
DOLINA,19.283333,49.516667,5800,1,66.7395410560655
DOLINA,19.283333,49.516667,6200,1,59.4352019784628
DOLINA,19.283333,49.516667,6600,1,62.7669444296652
DOLINA,19.283333,49.516667,6800,1,71.5671464072667
DOLINA,19.283333,49.516667,7000,1,67.3291286451775
DOLINA,19.283333,49.516667,7200,1,66.9056972702419
DOLINA,19.283333,49.516667,7400,1,71.4966303944851
DOLINA,19.283333,49.516667,7600,1,71.3784151162932
DOLINA,19.283333,49.516667,7800,1,70.8124509550109
DOLINA,19.283333,49.516667,8000,1,72.5031551999264
DOLINA,19.283333,49.516667,8200,4,68.6532422144332
DOLSKYM,14.337259,50.851782,0,1,74.9185268020153
DOLSKYM,14.337259,50.851782,200,1,62.2159603253925
DOLSKYM,14.337259,50.851782,400,2,71.6983808685448
DOLSKYM,14.337259,50.851782,600,2,68.1071272782782
DOLSKYM,14.337259,50.851782,800,2,70.9366146207492
DOLSKYM,14.337259,50.851782,1000,2,76.0579424293606
DOLSKYM,14.337259,50.851782,1200,2,70.9243686038143
DOLSKYM,14.337259,50.851782,1400,2,78.7335247208384
DOLSKYM,14.337259,50.851782,1800,1,77.7937106921172
DOLSKYM,14.337259,50.851782,2200,1,71.8061613852298
DOLSKYM,14.337259,50.851782,2800,1,78.3717779055322
DOLSKYM,14.337259,50.851782,3600,1,64.7351270210974
DOLSKYM,14.337259,50.851782,4200,1,80.8495356560479
DOLSKYM,14.337259,50.851782,4800,1,77.6560406173762
DOLSKYM,14.337259,50.851782,5400,1,77.9417933765031
DOLSKYM,14.337259,50.851782,6000,1,68.3283984539596
DOLSKYM,14.337259,50.851782,6600,1,74.3991352687321
DOLSKYM,14.337259,50.851782,7000,1,80.0091909161583
DOLSKYM,14.337259,50.851782,7200,2,78.4973864816871
DOLSKYM,14.337259,50.851782,7400,1,78.7643168337088
DOLSKYM,14.337259,50.851782,7600,1,78.9698088016803
DOLSKYM,14.337259,50.851782,8000,1,78.6715399704435
DOMSJON,12.42425,58.31129,11400,1,63.8609508568116
DOMSJON,12.42425,58.31129,11600,2,25.0347704271513
DOMSJON,12.42425,58.31129,12000,1,15.1334735422014
DOMSJON,12.42425,58.31129,13000,2,6.18298525113215
DOMSJON,12.42425,58.31129,13200,2,16.1686194633629
DOMSJON,12.42425,58.31129,13800,2,42.7028714252531
DOMSV,31.025865,70.325835,1000,1,20.2340886152003
DOMSV,31.025865,70.325835,1200,1,26.7391436748347
DOMSV,31.025865,70.325835,1600,1,25.1675098488775
DOMSV,31.025865,70.325835,1800,1,34.4309936051593
DOMSV,31.025865,70.325835,2000,1,41.7153357162916
DOMSV,31.025865,70.325835,2400,1,29.4320196520484
DOMSV,31.025865,70.325835,2600,1,34.5019574569752
DOMSV,31.025865,70.325835,3000,1,27.379501058348
DOMSV,31.025865,70.325835,3200,1,29.9827435466601
DOMSV,31.025865,70.325835,3600,1,37.4118465677653
DOMSV,31.025865,70.325835,3800,1,30.5007436323367
DOMSV,31.025865,70.325835,4200,1,34.1719614600047
DOMSV,31.025865,70.325835,4400,1,34.6733532217465
DOMSV,31.025865,70.325835,4800,1,32.0304193417844
DOMSV,31.025865,70.325835,5200,1,30.6816941214393
DOMSV,31.025865,70.325835,5400,1,35.0150500640326
DOMSV,31.025865,70.325835,5800,1,29.2098001097783
DOMSV,31.025865,70.325835,6200,1,34.7176258042014
DOMSV,31.025865,70.325835,6600,1,29.9666014518266
DOMSV,31.025865,70.325835,6800,1,32.6877494207321
DOMSV,31.025865,70.325835,7200,1,37.877645093256
DOMSV,31.025865,70.325835,7400,1,39.2780197847429
DOMSV,31.025865,70.325835,7600,1,36.1921662809983
DOMSV,31.025865,70.325835,8000,2,34.5317196414303
DOMSV,31.025865,70.325835,8400,1,26.7047771094326
DOMSV,31.025865,70.325835,8600,1,24.6052532296866
DOMSV,31.025865,70.325835,9000,1,14.5650059523049
DOMSV,31.025865,70.325835,9400,1,5.98929427469067
DOMSV,31.025865,70.325835,9800,1,5.2890238683937
DOMSV,31.025865,70.325835,10000,1,5.9166745375613
DOMSV,31.025865,70.325835,10200,1,3.65086233758603
DOMSV,31.025865,70.325835,10400,1,3.27516761870826
DOMSV,31.025865,70.325835,10600,1,3.41915445376259
DOMSV,31.025865,70.325835,10800,2,4.66761710352718
DOMSV,31.025865,70.325835,11200,1,6.16324222774425
DONVOLD,13.583333,68.133333,400,1,0
DONVOLD,13.583333,68.133333,600,1,0
DONVOLD,13.583333,68.133333,800,2,4.33368123454918
DONVOLD,13.583333,68.133333,1000,1,0
DONVOLD,13.583333,68.133333,1200,1,0
DONVOLD,13.583333,68.133333,1400,1,5.77837217646798
DONVOLD,13.583333,68.133333,1600,1,3.34070882145204
DONVOLD,13.583333,68.133333,1800,1,3.75016809970392
DONVOLD,13.583333,68.133333,2000,1,5.37352496511566
DONVOLD,13.583333,68.133333,2400,1,7.93946216719415
DONVOLD,13.583333,68.133333,2600,2,7.48549074806835
DONVOLD,13.583333,68.133333,2800,1,7.15921900889994
DONVOLD,13.583333,68.133333,3000,2,2.24705711659217
DONVOLD,13.583333,68.133333,3200,2,6.69961771070093
DONVOLD,13.583333,68.133333,3400,1,3.62492869031284
DONVOLD,13.583333,68.133333,3600,2,4.13806579625668
DONVOLD,13.583333,68.133333,3800,2,3.66781413094502
DONVOLD,13.583333,68.133333,4000,2,2.03611453177062
DONVOLD,13.583333,68.133333,4200,2,0
DONVOLD,13.583333,68.133333,4400,2,0
DONVOLD,13.583333,68.133333,4600,1,0
DONVOLD,13.583333,68.133333,4800,1,0
DONVOLD,13.583333,68.133333,5200,1,0
DONVOLD,13.583333,68.133333,5800,1,3.25483685816298
DONVOLD,13.583333,68.133333,6200,1,3.37524957838653
DONVOLD,13.583333,68.133333,6800,1,0
DONVOLD,13.583333,68.133333,7200,1,4.04052250243996
DONVOLD,13.583333,68.133333,7800,1,4.56579667042164
DONVOLD,13.583333,68.133333,8200,1,5.78950292220455
DONVOLD,13.583333,68.133333,8400,1,5.73520297502863
DONVOLD,13.583333,68.133333,8600,1,4.18161647882692
DONVOLD,13.583333,68.133333,8800,1,0
DONVOLD,13.583333,68.133333,9000,1,0
DOSENMOM,10.016666,54.133333,200,3,44.9822838075714
DOSENMOM,10.016666,54.133333,400,4,65.1999756889143
DOSENMOM,10.016666,54.133333,600,3,66.365999942762
DOSENMOM,10.016666,54.133333,800,2,49.4804612958596
DOSENMOM,10.016666,54.133333,1000,3,38.9886513668515
DOSENMOM,10.016666,54.133333,1200,2,74.4536864320569
DOSENMOM,10.016666,54.133333,1400,4,59.2643198784968
DOSENMOM,10.016666,54.133333,1600,2,55.1218553542164
DOSENMOM,10.016666,54.133333,1800,2,71.4006782151055
DOSENMOM,10.016666,54.133333,2000,3,69.3130677609223
DOSENMOM,10.016666,54.133333,2200,2,68.0971993568088
DOSENMOM,10.016666,54.133333,2400,3,59.3494640443015
DOSENMOM,10.016666,54.133333,2600,2,56.7115757109022
DOSENMOM,10.016666,54.133333,2800,2,74.010769431062
DOSENMOM,10.016666,54.133333,3000,2,68.0177163730018
DOSENMOM,10.016666,54.133333,3200,1,73.9021548397875
DOSENMOM,10.016666,54.133333,3400,4,49.867121188457
DOSENMOM,10.016666,54.133333,3600,3,35.0377322534503
DOSENMOM,10.016666,54.133333,3800,2,52.8807212251859
DOSENMOM,10.016666,54.133333,4000,3,51.5039008888306
DOSENMOM,10.016666,54.133333,4200,2,56.837038464922
DOSENMOM,10.016666,54.133333,4400,3,59.1617729632203
DOSENMOM,10.016666,54.133333,4600,2,66.1688322149032
DOSENMOM,10.016666,54.133333,4800,4,62.0160540549865
DOSENMOM,10.016666,54.133333,5000,3,73.7506110163864
DOSENMOM,10.016666,54.133333,5200,1,64.6981079197118
DOSENMOM,10.016666,54.133333,6000,2,80.2091668339411
DOSENMOM,10.016666,54.133333,6200,2,81.2250079736384
DOSENMOM,10.016666,54.133333,6400,3,81.3071866143823
DOSENMOM,10.016666,54.133333,6600,2,81.2690692491505
DOSENMOM,10.016666,54.133333,6800,3,76.9437255705275
DOSENMOM,10.016666,54.133333,7000,3,71.1781443616614
DOSENMOM,10.016666,54.133333,7200,2,27.6777922601533
DOSENMOM,10.016666,54.133333,7400,3,24.9459403217063
DOSLCRAS,7.131944,47.288333,800,1,74.2200718969224
DOSLCRAS,7.131944,47.288333,1000,8,76.9390765453334
DOSLCRAS,7.131944,47.288333,1200,7,77.8787340502231
DOSLCRAS,7.131944,47.288333,1400,5,77.5809196786102
DOSLCRAS,7.131944,47.288333,1600,6,78.5671178833174
DOSLCRAS,7.131944,47.288333,1800,5,76.4528059099847
DOSLCRAS,7.131944,47.288333,2000,6,72.0984302645858
DOSLCRAS,7.131944,47.288333,2200,5,71.6039632701517
DOSLCRAS,7.131944,47.288333,2400,5,72.6156864839719
DOSLCRAS,7.131944,47.288333,2600,3,71.7346783581422
DOVJOK,28.25,48.75,200,1,29.7560459722063
DOVJOK,28.25,48.75,400,2,27.4428646794165
DOVJOK,28.25,48.75,600,2,31.099111384331
DOVJOK,28.25,48.75,800,4,32.2132588359354
DOVJOK,28.25,48.75,1000,1,44.287537349717
DOVJOK,28.25,48.75,1200,1,65.2739875582478
DOVJOK,28.25,48.75,1400,2,47.9037665364846
DOVJOK,28.25,48.75,1600,2,62.860159113606
DOVJOK,28.25,48.75,1800,5,56.1349086414425
DOVJOK,28.25,48.75,2000,3,46.3641906249823
DOVJOK,28.25,48.75,2200,3,61.4481021040894
DOVJOK,28.25,48.75,2400,4,44.6807303702581
DOVJOK,28.25,48.75,3200,1,42.0290203381271
DOVJOK,28.25,48.75,4400,1,44.9750731230454
DOVJOK,28.25,48.75,5600,1,43.8709594357646
DOVJOK,28.25,48.75,7000,2,51.2891456927759
DOVJOK,28.25,48.75,7200,1,55.4861489206003
DOVJOK,28.25,48.75,7400,2,60.2339067734582
DOVJOK,28.25,48.75,7600,2,58.824356349711
DOVJOK,28.25,48.75,7800,4,58.6026254247292
DOVJOK,28.25,48.75,8000,1,58.9330573197898
DOVJOK,28.25,48.75,8200,2,54.5783094266635
DOVJOK,28.25,48.75,8400,1,57.8633229740592
DOWELS,0.828056,51.043611,2200,1,56.1898900188238
DOWELS,0.828056,51.043611,2400,3,27.9741412124684
DOWELS,0.828056,51.043611,2600,2,43.5478961121114
DOWELS,0.828056,51.043611,2800,2,53.5356268438864
DOWELS,0.828056,51.043611,3000,1,60.2936135072067
DOWELS,0.828056,51.043611,3200,2,48.7933723230702
DOWELS,0.828056,51.043611,3400,2,55.521554962972
DOWELS,0.828056,51.043611,3600,1,74.4078087778709
DOWELS,0.828056,51.043611,3800,2,70.2833147210774
DOWELS,0.828056,51.043611,4000,2,75.9104512207534
DOWELS,0.828056,51.043611,4200,2,73.3373694018468
DOWELS,0.828056,51.043611,4400,2,77.2097208361836
DOWELS,0.828056,51.043611,4600,2,75.3111309486622
DOWELS,0.828056,51.043611,4800,1,52.5902796162791
DOWELS,0.828056,51.043611,5000,1,28.1152159853562
DOWELS,0.828056,51.043611,5200,2,38.9687717835378
DOWELS,0.828056,51.043611,5400,1,35.955064561538
DOWELS,0.828056,51.043611,5600,3,46.5338768644401
DOWELS,0.828056,51.043611,5800,4,39.4851308315875
DOWELS,0.828056,51.043611,6000,2,28.51864272451
DRUIM,-4.68544,58.47145,9800,1,53.9771873309978
DRUIM,-4.68544,58.47145,10000,1,62.7032708378374
DRUIM,-4.68544,58.47145,10200,1,56.4429797975888
DRUIM,-4.68544,58.47145,10400,2,51.7680529818066
DRUIM,-4.68544,58.47145,10600,1,68.2681884035513
DRUIM,-4.68544,58.47145,10800,1,53.1298713696381
DRUIM,-4.68544,58.47145,11000,1,27.0331089797711
DRUIM,-4.68544,58.47145,11200,2,50.5220965460822
DRUIM,-4.68544,58.47145,11400,3,47.249790223785
DRUIM,-4.68544,58.47145,11600,2,19.9280877249689
DRUIM,-4.68544,58.47145,11800,2,0
DRUIM,-4.68544,58.47145,12000,4,0
DRUIM,-4.68544,58.47145,12200,5,0
DRUIM,-4.68544,58.47145,12600,1,0
DRUIM,-4.68544,58.47145,12800,2,1.66610212613788
DRUIM,-4.68544,58.47145,13000,2,3.8139455863355
DRUIM,-4.68544,58.47145,13200,1,3.33336207830959
DRUIM,-4.68544,58.47145,13400,1,0
DRUIM,-4.68544,58.47145,13600,1,0
DRUIM,-4.68544,58.47145,13800,2,1.64261250075792
DRUIM,-4.68544,58.47145,14000,1,5.08795748841369
DRUZ2,19.469875,54.10385,0,1,57.6052838433852
DRUZ2,19.469875,54.10385,200,2,74.452729998668
DRUZ2,19.469875,54.10385,400,1,74.7444144623707
DRUZ2,19.469875,54.10385,600,2,76.9207201600151
DRUZ2,19.469875,54.10385,800,2,79.441199014641
DRUZ2,19.469875,54.10385,1000,2,81.6536352009251
DRUZ2,19.469875,54.10385,1200,2,82.3109352772642
DRUZ2,19.469875,54.10385,2000,1,78.7707393447887
DRUZ2,19.469875,54.10385,2600,1,77.3672031872414
DRUZ2,19.469875,54.10385,2800,1,79.924488335484
DRUZ2,19.469875,54.10385,3400,1,79.7149529259234
DRUZ2,19.469875,54.10385,3800,1,78.7761211902404
DRUZ2,19.469875,54.10385,4400,1,80.5569799101834
DRUZ2,19.469875,54.10385,5200,2,81.2106401606286
DRUZ2,19.469875,54.10385,5400,1,81.6658298023825
DRUZ2,19.469875,54.10385,5600,1,79.7105455142861
DRUZ2,19.469875,54.10385,5800,2,81.3831459161458
DRUZ2,19.469875,54.10385,6000,1,81.6830445439135
DRUZ2,19.469875,54.10385,6200,2,80.1404441933336
DRUZ2,19.469875,54.10385,6400,1,81.0011403996722
DRUZ2,19.469875,54.10385,6600,2,77.8011950767882
DRUZ2,19.469875,54.10385,6800,3,76.3119298884068
DRUZ2,19.469875,54.10385,7000,1,74.8875330309517
DRUZ2,19.469875,54.10385,7200,5,75.0132272081994
DRUZ2,19.469875,54.10385,7400,5,63.2913772097653
DRUZ2,19.469875,54.10385,8000,1,63.5075221763621
DRUZ2,19.469875,54.10385,8600,1,74.367742371457
DRUZ2,19.469875,54.10385,9200,1,72.5880988083358
DRUZ2,19.469875,54.10385,10200,1,73.8530411577957
DRUZ2,19.469875,54.10385,10600,2,71.8267576742477
DRUZ2,19.469875,54.10385,10800,1,61.5218761422313
DRUZ2,19.469875,54.10385,11000,1,74.8454700576674
DRUZ2,19.469875,54.10385,11400,1,7.00056393279167
DRUZ2,19.469875,54.10385,11600,1,27.9687791028804
DRUZ2,19.469875,54.10385,11800,1,24.2279495068663
DRUZ2,19.469875,54.10385,12000,3,26.1362877652262
DRUZ2,19.469875,54.10385,12200,1,27.5937385825433
DRUZ2,19.469875,54.10385,12400,3,18.7402510893961
DRUZ2,19.469875,54.10385,12600,3,24.2936737675838
DRUZ2,19.469875,54.10385,12800,3,17.3894116573575
DRUZ2,19.469875,54.10385,13000,3,31.1318230423278
DRUZ2,19.469875,54.10385,13200,2,16.9261090090542
DRUZ2,19.469875,54.10385,13400,2,26.5636190217967
DRUZ2,19.469875,54.10385,13600,3,16.4584907490195
DRUZ2,19.469875,54.10385,13800,2,27.1281661132995
DUARTBG,-5.12887,58.29591,4000,1,44.7422276141523
DUARTBG,-5.12887,58.29591,4400,1,64.9586718772724
DUARTBG,-5.12887,58.29591,4600,1,68.9027724838301
DUARTBG,-5.12887,58.29591,4800,2,56.3325773219923
DUARTBG,-5.12887,58.29591,5200,1,48.1841872370823
DUARTBG,-5.12887,58.29591,5800,2,36.4981590502072
DUARTBG,-5.12887,58.29591,6000,1,36.6343376094181
DUARTBG,-5.12887,58.29591,6200,1,32.5570862749047
DUARTBG,-5.12887,58.29591,6400,1,34.6576761745397
DUARTBG,-5.12887,58.29591,6600,2,47.4043623780769
DUARTBG,-5.12887,58.29591,6800,3,32.5868572038216
DUARTBG,-5.12887,58.29591,7000,3,8.82941976219097
DUDLK98,12.21268,53.90687,0,5,65.5255128641749
DUDLK98,12.21268,53.90687,200,5,73.1929556949181
DUDLK98,12.21268,53.90687,400,3,66.4898631884326
DUDLK98,12.21268,53.90687,600,1,73.8482372996769
DUDLK98,12.21268,53.90687,800,1,80.163852344808
DUDLK98,12.21268,53.90687,1200,1,81.8458284636774
DUDLK98,12.21268,53.90687,1400,1,82.9469620285255
DUDLK98,12.21268,53.90687,1600,3,82.129312284156
DUDLK98,12.21268,53.90687,1800,2,76.4320810448889
DUDLK98,12.21268,53.90687,2000,1,68.9469004653076
DUDLK98,12.21268,53.90687,2200,3,69.5282102707769
DUDLK98,12.21268,53.90687,2400,3,73.8385825021301
DUDLK98,12.21268,53.90687,2600,3,72.6227338622118
DUDLK98,12.21268,53.90687,2800,1,76.1500819023914
DUDLK98,12.21268,53.90687,3000,1,78.028808493658
DUDLK98,12.21268,53.90687,3200,2,81.4197489764564
DUDLK98,12.21268,53.90687,3400,2,79.2680411837366
DUDLK98,12.21268,53.90687,3600,1,78.125175093809
DUDLK98,12.21268,53.90687,3800,2,76.606485627726
DUDLK98,12.21268,53.90687,4000,6,75.6734823202547
DUNEJOLD,9.13051,54.64574,600,2,7.53005429220742
DUNEJOLD,9.13051,54.64574,800,6,10.2735877406369
DUNEJOLD,9.13051,54.64574,1000,6,8.58216835607094
DUNEJOLD,9.13051,54.64574,1200,4,7.47174740587012
DUNEJOLD,9.13051,54.64574,1400,4,13.6316817351203
DUNEJOLD,9.13051,54.64574,1600,3,14.575411854887
DUNEJOLD,9.13051,54.64574,1800,4,8.77913558529114
DUNEJOLD,9.13051,54.64574,2000,4,9.85943792918866
DUNEJOLD,9.13051,54.64574,2200,5,8.60419775258527
DUNEJOLD,9.13051,54.64574,2400,2,17.6935207294925
DURANK2,28.5472,43.671255,400,2,16.2068623219423
DURANK2,28.5472,43.671255,600,2,16.4690782348857
DURANK2,28.5472,43.671255,800,1,20.806054137364
DURANK2,28.5472,43.671255,1000,1,23.652367964838
DURANK2,28.5472,43.671255,2000,1,32.4577316869389
DURANK2,28.5472,43.671255,2200,1,31.983043288349
DURANK2,28.5472,43.671255,2400,2,27.6982020793667
DURANK2,28.5472,43.671255,2600,1,26.8762652931315
DURANK2,28.5472,43.671255,2800,2,36.5477872298128
DURANK2,28.5472,43.671255,3000,1,41.8800626144209
DURANK2,28.5472,43.671255,3200,2,36.9518462093902
DURANK2,28.5472,43.671255,3400,1,36.9594963578268
DURANK2,28.5472,43.671255,3800,1,41.1235269893466
DURANK2,28.5472,43.671255,4200,1,33.151484376908
DURANK2,28.5472,43.671255,4600,1,32.190518483101
DURANK2,28.5472,43.671255,4800,2,38.0229048989511
DURANK2,28.5472,43.671255,5200,2,21.2704263864997
DURANK2,28.5472,43.671255,5400,1,36.6912781031967
DURANK2,28.5472,43.671255,5600,2,34.8469584848261
DURANK2,28.5472,43.671255,6200,2,8.90080421466387
DURANK2,28.5472,43.671255,6400,4,17.723313607202
DURANK2,28.5472,43.671255,6600,3,15.1379547165263
DURANK2,28.5472,43.671255,6800,4,16.7883851571285
DURANK2,28.5472,43.671255,7000,3,15.5859481000879
DURANK2,28.5472,43.671255,7200,3,9.69435690950117
DURANK2,28.5472,43.671255,7400,1,15.7005612108186
DVURANSO,16.42123,48.7767,1200,1,21.9298669355682
DVURANSO,16.42123,48.7767,1600,1,35.3365651564559
DVURANSO,16.42123,48.7767,2000,1,51.5194767213922
DVURANSO,16.42123,48.7767,2200,2,39.5424837514547
DVURANSO,16.42123,48.7767,2400,1,52.3422793711271
DVURANSO,16.42123,48.7767,2600,2,44.2556184956952
DVURANSO,16.42123,48.7767,2800,1,44.5140005876547
DVURANSO,16.42123,48.7767,3000,1,41.8914838834924
DVURANSO,16.42123,48.7767,3200,1,64.9565929630068
DVURANSO,16.42123,48.7767,3400,2,58.0131845870351
DVURANSO,16.42123,48.7767,3600,1,69.9467888705373
DVURANSO,16.42123,48.7767,3800,2,63.1137633263545
DVURANSO,16.42123,48.7767,4000,2,52.8912739064134
DVURANSO,16.42123,48.7767,4200,1,38.5457394387992
DVURANSO,16.42123,48.7767,4400,2,36.4349756350319
DVURANSO,16.42123,48.7767,4600,3,40.2484858323983
DVURANSO,16.42123,48.7767,4800,2,46.5924705432547
DVURANSO,16.42123,48.7767,5000,1,29.8427388924897
DVURANSO,16.42123,48.7767,5200,1,37.0739970538244
DVURANSO,16.42123,48.7767,5400,1,26.7998613765325
DVURANSO,16.42123,48.7767,5600,1,47.0783449113858
DVURANSO,16.42123,48.7767,7000,1,42.0587605072461
DVURANSO,16.42123,48.7767,7200,1,33.0636432423317
DVURANSO,16.42123,48.7767,8400,1,52.6571913280847
DVURANSO,16.42123,48.7767,8800,1,24.7600027628612
DVURANSO,16.42123,48.7767,9000,1,32.1364177093124
DVURANSO,16.42123,48.7767,9200,2,18.1920893374928
DVURANSO,16.42123,48.7767,9400,1,17.3154695903288
DVURANSO,16.42123,48.7767,9600,2,13.5641749275736
DVURANSO,16.42123,48.7767,9800,2,23.4787560571751
DVURANSO,16.42123,48.7767,10000,7,17.6443018886944
DVURANSO,16.42123,48.7767,10200,7,26.8932519306433
DZELV,24.504722,57.231111,0,1,76.3736511339184
DZELV,24.504722,57.231111,200,2,70.6104919723412
DZELV,24.504722,57.231111,400,1,45.5678131842625
DZELV,24.504722,57.231111,600,1,52.1104096466139
DZELV,24.504722,57.231111,800,1,74.2606232809302
DZELV,24.504722,57.231111,1000,2,52.9480549471452
DZELV,24.504722,57.231111,1200,2,69.1586514001959
DZELV,24.504722,57.231111,1400,5,76.2716840700945
DZELV,24.504722,57.231111,1600,5,78.750751533498
DZELV,24.504722,57.231111,1800,5,76.0256629789726
DZELV,24.504722,57.231111,2000,4,80.4949715681185
DZELV,24.504722,57.231111,2200,3,77.178513421855
DZELV,24.504722,57.231111,2400,2,77.5410840387814
DZELV,24.504722,57.231111,4600,1,56.2812449746107
DZELV,24.504722,57.231111,6600,1,71.6236415112032
DZELV,24.504722,57.231111,8600,1,82.5065080819153
DZELV,24.504722,57.231111,8800,1,82.3413969914667
EBOUQUIN,4.018611,47.273611,0,4,51.3769589427216
EBOUQUIN,4.018611,47.273611,200,4,57.1264848935608
EBOUQUIN,4.018611,47.273611,400,7,55.4776415738454
EBOUQUIN,4.018611,47.273611,600,2,50.1168207424365
EBOUQUIN,4.018611,47.273611,800,1,53.4594670416485
EBOUQUIN,4.018611,47.273611,1000,1,52.2661747292208
EBOUQUIN,4.018611,47.273611,1400,1,54.4312482720179
EBOUQUIN,4.018611,47.273611,1600,2,43.7810039061621
EBOUQUIN,4.018611,47.273611,1800,1,41.6102686872447
EBOUQUIN,4.018611,47.273611,2000,1,41.8839296536002
EBOUQUIN,4.018611,47.273611,2200,1,36.3122995864821
EBOUQUIN,4.018611,47.273611,2400,1,31.5387010243212
EBOUQUIN,4.018611,47.273611,2600,1,44.8215533824361
EBOUQUIN,4.018611,47.273611,3000,2,30.10689570854
EDC3,-7.896111,53.815556,0,3,36.0131564941171
EDC3,-7.896111,53.815556,200,2,52.2291152601803
EDC3,-7.896111,53.815556,400,1,63.2690564694818
EDC3,-7.896111,53.815556,600,1,65.1336667103727
EDC3,-7.896111,53.815556,800,1,74.2912183970756
EDC3,-7.896111,53.815556,1000,2,68.9326158202979
EDC3,-7.896111,53.815556,1200,2,64.347873302337
EDC3,-7.896111,53.815556,1400,4,68.9915685021557
EDC3,-7.896111,53.815556,1600,5,75.392817690697
EDC3,-7.896111,53.815556,1800,6,71.5425470685823
EDC3,-7.896111,53.815556,2000,4,69.3105131184088
EDC3,-7.896111,53.815556,2200,2,73.6471056876154
EDC3,-7.896111,53.815556,2400,1,73.2958598385219
EDC3,-7.896111,53.815556,2600,2,71.6886602334329
EDC3,-7.896111,53.815556,2800,1,68.9828838590447
EDC3,-7.896111,53.815556,3000,4,65.4128229449702
EDC3,-7.896111,53.815556,3200,3,69.2925771864769
EDC3,-7.896111,53.815556,3400,3,68.2262813689302
EDC3,-7.896111,53.815556,3600,3,63.2438897619951
EDC3,-7.896111,53.815556,3800,5,65.8790389496302
EDC3,-7.896111,53.815556,4000,6,66.4176313647644
EDC3,-7.896111,53.815556,4200,2,68.4969820897725
EDC3,-7.896111,53.815556,4400,3,72.9244396403297
EDC3,-7.896111,53.815556,4600,1,37.0955905181233
EDC3,-7.896111,53.815556,4800,1,42.8743146628355
EDC3,-7.896111,53.815556,5000,2,18.8165584244761
EDC3,-7.896111,53.815556,5200,1,42.2967891430021
EDC3,-7.896111,53.815556,5400,2,74.0388871440706
EDC3,-7.896111,53.815556,5600,3,47.9744644320338
EDC3,-7.896111,53.815556,5800,4,64.0066537903035
EDC3,-7.896111,53.815556,6000,7,56.8869124385623
EDC3,-7.896111,53.815556,6200,1,41.5103643385068
EDESSA,21.9525,40.818056,0,1,50.0800328553253
EDESSA,21.9525,40.818056,400,2,44.6864974498484
EDESSA,21.9525,40.818056,800,1,54.3489207705951
EDESSA,21.9525,40.818056,1200,1,52.6344057833172
EDESSA,21.9525,40.818056,1400,1,44.4986190114193
EDESSA,21.9525,40.818056,1800,1,51.4865425329862
EDESSA,21.9525,40.818056,2200,1,46.8099543760961
EDESSA,21.9525,40.818056,2400,1,48.1139158241327
EDESSA,21.9525,40.818056,2800,1,50.0652554824732
EDESSA,21.9525,40.818056,3000,1,42.4959455067308
EDESSA,21.9525,40.818056,3400,1,53.1268653583853
EDESSA,21.9525,40.818056,3800,1,52.3793534139121
EDESSA,21.9525,40.818056,4000,1,56.0675977821124
EDESSA,21.9525,40.818056,4400,1,40.6341291711512
EDESSA,21.9525,40.818056,4800,1,55.2318124115776
